Tweet,Location,Date
"b'The Federal Ministry of Health has confirmed a case of Corona Virus in Lagos, Nigeria.\nTips to reduce your risk of Corona Virus infection:\n1.Take caution if in crowded niches.\n2.Wear a face mask if necessary! \n3.Avoid contact with animals\n4. Eat properly cooked food\n#coronavirues https://t.co/SiC6KKZdU9'","Victoria Island, Lagos",2020-03-02 15:32:10
"b""What a fun before the CORONA VIRUS came around \xf0\x9f\x99\x84\xf0\x9f\xa5\xb4\n\nCome try it now.. I'd clear your future with a PUNCH on the \xf0\x9f\x91\x83\n#COVID19 #Covid_19 #MondayMotivation #CureForCoronaVirus #Nigeria \xe2\x9d\x8c #Coronavirusnyc #coronavirusuk # https://t.co/JZ281upHNE""","Isolo, Nigeria",2020-03-02 15:18:20
"b'Everything China has, Nigeria have it also. 9ja is as advance as China.\nWe both have CORONA VIRUS...\xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\n#COVID19 #MondayMotivation #mondaythoughts'",Nigeria,2020-03-02 15:14:36
"b""It's high time the govt of Lagos declared the identity of the Italian alleged to have brought the Corona Virus to Nigeria,lest people start thinking it's all a myth or scam.For Ebola,we knew Patrick Sawyer,the American-Liberian who brought it to Nigeria,but who is this Italian?""",The path of greatness.,2020-03-02 15:08:13
b'Nigeria what can we do to corona virus',,2020-03-02 15:08:04
b'@MBuhari There is no corona virus in Nigeria',"Lagos, Nigeria",2020-03-02 15:05:12
"b""NIGERIA don't have what it takes to fight Corona virus. so we should all pray against such evil virus.@BashirAhmaad @DokunOjomo""","Borno, Nigeria",2020-03-02 15:02:31
"b""In the wake of #COVID19 Issues in #Nigeria let's always remember that we still have tuberculosis and many other airborne diseases hence the practice of hygiene and cough etiquette should be upheld long after Corona Virus is defeated.""",lagos,2020-03-02 15:00:48
b'@ShehuSani FG is misleading Nigerians \xf0\x9f\x98\x85 there\xe2\x80\x99s nothing like corona virus in Nigeria',Nigeria,2020-03-02 15:00:14
b'Do these LGs know corona virus is in Nigeria ?  #UltimateLoveNG',Lanza Queendom,2020-03-02 14:48:32
b'Corona virus is not in Nigeria',,2020-03-02 14:46:56
"b'@UnekuE Garba Shehu is a presidential aide, who should he be telling?! His boss who is the head of state or Nigerians on Twitter who are just glad that Corona virus is not causing the mayhem it was expected to cause in Nigeria?!'",Nigeria,2020-03-02 14:40:41
b'@Princeshaibu10 May those of you waiting to see proof of a full blown epidemic of corona virus in Nigeria before you believe remain confused for life!',Lagos-Nigeria,2020-03-02 14:24:59
"b""@NigeriaInfoPH @Dee_shark Welcome back Mr Dayo,,, it's great to have you back. You look cool with your beards. It's cool on you. While you were away,Chima Autopsy result came out but has not been made public. While you were away uncle Corona virus visits Nigeria""",,2020-03-02 14:24:58
"b'Announcement!\n\nIn the light of recent confirmation of the Corona virus in Lagos, Nigeria we are sad to announce that the connect nigeria business fair #cnbizfair scheduled to hold on the 6th and 7th of March 2020 has been postponed\n\nAs a socially responsible organization\n\n#Thread https://t.co/rAZ7QQGD4W'",Nigeria,2020-03-02 14:24:14
"b""\xe2\x97\x8f No new case of corona virus in Nigeria aside the index case. (The Italian man)\n\n\xe2\x97\x8fAll 14  people who came in contact with the Italian man tested negative.\n\n\xe2\x97\x8f 4 Chinese men who were quarantined tested negative too.\n\nLet's continue to maintain the hygiene as we've always done.""",Jupiter ,2020-03-02 14:21:32
"b'@MBuhari I have said it before Nigeria government is evil,this is just a very serious way to move out money in the name of corona virus, corona virus Nigeria is a very big scam. Shame on the government as a whole'",,2020-03-02 14:20:55
"b'#Nigeria A virus deadlier than corona,feeds on humans slowly until death and has been in existence for so long, pls help me out of it...it\xe2\x80\x99s called hunger and poverty,patronize us today...pls share my customer is on your TL looking for me https://t.co/X8V87ddKB6'","Calabar, Nigeria",2020-03-02 14:13:41
b'Corona virus scare: Equities market in Nigeria may take more hit\nhttps://t.co/TWA784Vr9N',"Abuja, Nigeria",2020-03-02 14:11:19
"b""@proactivflexman read and then defend your country or weep. Remember he hasn't got ebola or Corona virus. Giant of Africa my yansh. Fuck Nigeria. https://t.co/LwgevWFVRl""",5556 234 NW 2220.234.2,2020-03-02 14:09:53
"b""It is sad that people are saying corona virus in Nigeria is a scam because they haven't seen patient's pictures &amp; faces, forgetting that there are rules and ethics in this profession. I would rather the virus spread is contained than having a full blown epidemic. Faces or Not! https://t.co/LX9W3HVc5N""",Lagos-Nigeria,2020-03-02 14:05:26
"b'@MBuhari, @ShehuSani @dino_melaye @elrufai @ProfOsinbajo @OfficialPDPNig @OfficialAPCNg @GovernorObaseki @NigeriaGov \nplease join the campaign to prevent the wide spread of corona virus in Nigeria. Free mask for everyone. #freenosemaskinNigeria'",,2020-03-02 13:52:57
b'@olusogaowoeye @followlasg Could you in all honesty sir tell us what preparation the Nigeria govt via its CDC had put in place to control the Corona Virus?\n\nCos I have read few tweets if yours praising Nigeria &amp; making a statement on how John Hopkins Medical Centre appraised Nigeria.',lagos-Nigeria,2020-03-02 13:51:51
b'Conversation between Corona Virus and its mother after entering Nigeria \xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x94. We play too much in this country \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 we are very unserious special set of humans wallahi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/0rH0a8hJGO',Planet Earth ,2020-03-02 13:50:06
b'NIGERIA #Scientists are putting in all there Effort to tackle Corona virus that just came into the country https://t.co/UIy35GaviE',BIAFRA ,2020-03-02 13:49:07
"b'Breaking news!!! \nMalaria kills 822 men, women and children everyday in Nigeria! And the press is not reporting it enough!  Instead they have corona virus on all their headlines\n- @GarShehu (presidential spokesman'",,2020-03-02 13:47:25
"b'@Morris_Monye If and if there is a corona virus in Nigeria, can bleach kill the virus? \n\nCan our small N50 Hypo be used make-shift sanitizers? Just wondering?'","Badagry, Nigeria",2020-03-02 13:44:30
"b'If and if there is a corona virus in Nigeria, can bleach kill the virus? \n\nCan our small N50 Hypo be used make-shift sanitizers? Just wondering?'","Lagos, Nigeria",2020-03-02 13:43:39
"b'@toluogunlesi @ShehuSani . Who are u trying to villify now? Nigeria, Italy, China, or the corona virus itself, you were an ex senator, if you come to Lagos, and ask him, am sure you will be applauded might get back to the senate'","Lagos, Nigeria",2020-03-02 13:38:54
b'Is either you go to jail or we send you back to China to battle the Corona virus created in your country.\n\nChinese in Nigeria: https://t.co/UIGA4xIM9K',,2020-03-02 13:37:54
"b'The claim reads: ""MAN WHO DROVE WHITE MAN TO COMPANY IN OGUN STATE DIAGNOSED WITH CORONA VIRUS, RUNS AWAY FROM HOSPITAL AND THREATENS TO SPREAD THE VIRUS ALL OVER NIGERIA BY TAKING PUBLIC TRANSPORT TO DIFFERENT STATES, IF HIS FAMILY IS NOT PAID 100MILLION NAIRA\xe2\x80\x99\xe2\x80\x99\n\n#StopFakeNews'","Abuja, Maiduguri Nigeria",2020-03-02 13:36:07
"b""@fola_cool @marvy_xcx @zinny_biola Corona virus is in Nigeria, we're moving them to safer places\n\nEven our hoodlums are considerate \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd""","Port Harcourt, Nigeria",2020-03-02 13:30:16
"b'If by this time next month (April) there is no corona virus in Nigeria (I suspect there will not be), can they return the monies allocated for this? \n\nHow much is it again? N600 million+?'","Lagos, Nigeria",2020-03-02 13:28:46
"b""Those who were campaigning for the evatuation of ugandans in wuhan because off corona virus, why don't you as well agitate for the evatuation of ugandans in\nitaly\nUSA\nRussia\ncanada\njapan\nsouth korea\nUK\nNigeria or was an evatuation campaingn a malign campaign against china!!""",Uganda,2020-03-02 13:23:10
"b""I still don't believe that Corona Virus is in Nigeria..\n\nI haven't seen any proof?""","Enugu, Nigeria",2020-03-02 13:22:31
"b'So much has been said about Corona virus (Covid 19), especi...\n#federalgovernment #anayo #federalministryofhealth #nigeria #officiallindaikeji #omniblogng\nhttps://t.co/zqiApXbXkA...\nhttps://t.co/kMTLy47qrw'","Surulere, Lagos",2020-03-02 13:15:48
b'The war against corona virus has just started in Nigeria no be person go tell am to run leave Nigeria. https://t.co/OrQwDO80pd',,2020-03-02 13:15:30
"b""@CDCgov is there a flight ban because odbthe corona virus, for us military personnel flying from Nigeria africa. My relative there said they weren't allowed because us travel ban""",,2020-03-02 13:13:28
"b'By God\xe2\x80\x99s Grace, Nigeria will defeat Corona Virus \xf0\x9f\xa6\xa0 in record time &amp; all those mf outlets selling N500 hand sanitizers for N5000 will drink their sanitizers .. Nonsense &amp; ingredient &gt;'",Earth ,2020-03-02 13:13:09
"b'When people shout about Corona virus in Nigeria,one question always jump into my mind ...is there any other  virus as deadly as buhari.buharivirus (aka .covid buhaha2015? have infected almost all the so called learned men in nigeria'",United States,2020-03-02 12:58:06
"b'@finesseoverwavy @BienTaguchi @Gregory99902922 @TheFreedompanel @YourBoy_TK @MihrThakar @FrancisNdubuis8 @FRANCE24 But why did the Italian man go there knowing he already had the virus..? Nigeria needs flight restrictions from countries infected by Corona virus, it says that the Italian man is getting better, hopefully the ppl he was in contact with are not sick and doing well.'",Omnipresent.,2020-03-02 12:43:34
b'Nigeria goverment is still searching for the name of an Italian citizen who brought corona virus into the country \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 https://t.co/IflesNGNM4',DUBlin,2020-03-02 12:39:10
"b'Based on our superstitious nature, this \xe2\x80\x9cCorona Virus\xe2\x80\x9d issue has probably affected the turnout of students at the Corona School, Lagos.\nParents have probably withdrawn their kids thinking when the virus comes to Nigeria proper, it\xe2\x80\x99ll want to come and greet its namesake. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",,2020-03-02 12:14:23
"b'Corona virus in Nigeria could be a Scam- Shehu Sani #NigeriaNews, #Nigeria, #News https://t.co/hBicwqv0l7 https://t.co/f63cdoVoGl'","Federal Capital Territory, Nig",2020-03-02 12:12:39
"b""Few days back this small boy tweeted about a Pastor who wants to travel go and fight the Corona Virus in China. Then this boy said the Pastor don't need to go on a trip anymore that the Virus is always here in Nigeria for him to fight. Instead of traveling to China.""","Lagos, Nigeria",2020-03-02 12:12:04
b'Corona Virus might have arrived in Nigeria but the disease might not be as deadly as the fear of the disease. Arm yourself with facts and rise to conquer. \n\n#CoronaVirusUpdate #coronavirusinlagos #COVID19  anthony Joshua Pastor Adeboye https://t.co/VkLHInZINN',"Lagos, Nigeria",2020-03-02 12:06:47
b'@MariaNepembe Corona virus is now in Nigeria... Please stay there forever!!',Ukraine,2020-03-02 11:47:26
b'Everything in Nigeria na cure for corona virus if you like bath with pepper \xf0\x9f\x8c\xb6 \n #Coronavid19',unknown location,2020-03-02 11:37:13
"b'We all have a duty to spread hope, say no to scare-mongering. Nigeria fought Ebola, we will f*ck up Corona Virus. Good job to all our public health officials doing the Lord\xe2\x80\x99s work. God bless our heroes\n\n#coronavirus\xe2\x80\xa6 https://t.co/IighrzmFLU'","Surulere, Lagos",2020-03-02 11:33:53
b'How Nigeria Government cannot understand that posing in front of camera and showing some quack so called hospital can not stop Corona virus baffles me. Are Nigeria more ready than all the western world or when did they acquire all this world class facilities that will save people https://t.co/xBlqQT0Jia',,2020-03-02 11:33:50
"b""Not sure COVID-19 can kill a black man, Symptoms very similar to Malaria and other Respiratory sicknesses. This study also says Pepper is an accurate cure so it can't survive heat (Nigeria is very Hot), I MAY BE WRONG but Corona Virus won't spread here\n\n#CureForCoronaVirus https://t.co/k2dxXYXlsq""","Lagos, Nigeria",2020-03-02 11:33:22
"b""This Corona Virus should just forget Nigeria and take its  ' L' in peace.\nIt can't survive this heat.\nPerson wey dey sweat like Ileya ram no ft get this thing.\xf0\x9f\xa4\x97 https://t.co/a7AfUO5SkY""",Nigeria,2020-03-02 11:31:47
"b""@ShehuSani @ShehuSani there's no case of Corona virus in Nigeria, our politicians are just looking for what to use and distract us from the killings that's going on in Nigeria.""","Enugu State, Nigeria",2020-03-02 11:25:28
b'If that one quarantined Corona Virus situation in Nigeria is still the only case then that\xe2\x80\x99s some solid work.',Nigeria,2020-03-02 11:25:01
"b""Apart from the Italian man , has anyother person tested positive to the corona virus in Nigeria because i don't understand what I'm seeing on some TL?? \n#coronavirusinlagos""","Abuja, Nigeria",2020-03-02 11:24:37
"b""Apparently some people are hoping the corona virus amplifies in Nigeria just so they can keep selling sanitizers and masks at ridiculous prices.\n\nIf you're among this group, Are you okay and do you want things to be well with you at all?! Because I dont think so. Mtcheew!""","ÜT: 6.5809738,3.3396154",2020-03-02 11:23:44
b'The first case of corona virus has been confirmed in Nigeria. Our message for our fellow compatriots is that we stay calm and source for only credible information as events unfold.\nHence proper compliance with the NCDC guidelines and precautionary measures would ease the strain https://t.co/yPDtJbV3WI',Nigeria,2020-03-02 11:19:54
b'Anyone in Nigeria who hasn\xe2\x80\x99t listened to AJURA is infected with corona virus\n\nI\xe2\x80\x99ve never heard a voice as catchy as that \xf0\x9f\x98\xa9!',"Lagos, Nigeria",2020-03-02 11:14:18
"b'My colleague was trying to cut my head for saying Nigeria is actually doing well in curbing corona virus, compared to  other countries , talk about ""ppl have bn entering d country ,they were not checking properly""'",Pot of beans ☺,2020-03-02 11:08:53
b'Corona Virus has Entered Nigeria\n\nPepper:\n#CureForCoronaVirus https://t.co/nMzZaiUTR4',Where i need to be,2020-03-02 11:08:18
"b'This Country is a Joke who knows if Corona virus  didn\xe2\x80\x99t even enter Nigeria\xe2\x80\x99s at all, it might be a movie script written by some persons to loot money \xf0\x9f\x92\xb0 from Federal Government \n\nNow someone is saying pepper soup is the cure \xf0\x9f\xa4\xa9 #CureForCoronaVirus'","Lagos, Nigeria",2020-03-02 11:04:21
"b""Corona virus is in Nigeria and I ain't even tick some stuff on my bucket list.. so I'm going to start with a white guy.  I just need to find one to run or 2 and tick it off my bucket list.""",money land,2020-03-02 10:58:52
b'@NCDCgov @Chikwe_I @cnbcafrica @Fmohnigeria @NOA_Nigeria @FMICNigeria @radionigeriahq @EpidAlert @nighealthwatch @nanonlineng @GarShehu @ResolveTSL Nigerians deserve to see the face of the Corona Virus patient. Or is there any ulterior motive for hiding the name and picture? Dumb country',"Benin-City, Nigeria",2020-03-02 10:58:19
b'Corona virus movie go soon come out for Nigeria \xf0\x9f\x98\x81 I trust my people',Nigeria ,2020-03-02 10:58:04
"b""Corona virus can't operate in nigeria where we have heat virus and  remember ebola did not survive so my people fear not. https://t.co/njyUz3z2W1""",,2020-03-02 10:52:43
b'@Dara_Ernal Even Corona virus will blame itself for coming to nigeria',Lagos nigeria,2020-03-02 10:50:00
"b""This Corona virus in Nigeria seems to me like a scam o.\nWhen the Liberian man Patrick Sawyer came into the country there was nothing like identity issue. Why is it that all we have been hearing is, a man from Italy? Sawyer picture was not hidden. What's happening na ?""",Nigeria,2020-03-02 10:48:34
"b""Now in Nigeria u can't sneeze in peace everyone around u will think u have corona virus \xf0\x9f\x98\x88\xf0\x9f\x91\xbf\xf0\x9f\x91\xbf""","Lagos, Nigeria",2020-03-02 10:46:22
b'@ShehuSani @toks171 What if there is no corona virus in Nigeria and this is just a way for some people to take advantage of the situation and steal from our purse? Just thinking though',"Port Harcourt, Nigeria ",2020-03-02 10:45:27
b'Nigeria well equipped to handle casses of the Corona virus ___ @LaiMohammed1 \nMy take...\nI guess the FG will fight it the way they are fighting curruption now @GSU_Connect @rabeeaterraay @Abdulmaliks2015 @AUA_Elnafaty @GombeHub',Geologist @Gombe state Univers,2020-03-02 10:40:53
"b""Corona virus and corruption cannot stay in the same country, that's why Corona hasn't hit Nigeria and Africa.. So which is better?\nLike for Corona and retweet for Corruption. #coronavirusinlagos #CoronaVirusUpdate #CoronavirusInNigeria""","Port Harcourt,Nigeria",2020-03-02 10:33:05
"b""Lol the Sawyer guy who brought Ebola to Nigeria we knew his name and saw what he looked like immediately, this our Italian friend that brought corona virus nko? It's been days o. Issorait""",Nigeria,2020-03-02 10:31:46
"b'@InksNation @onyeoma_kc Lagos Nigeria 999.6 km2 and 14 million people, countries in Europe : 42,933 km2 -5 million people ,56,594 km2 - 4 million , 20,273 km2 - 2 million people and now imagine how much problems will Lagos have if they have Corona virus outbreak'",Earth,2020-03-02 10:31:40
b'So apparently am at fidelity bank..there customer service staffs are all wearing hand gloves and face masks...this corona virus outbreak is really causing issues in Nigeria.....',"Port Harcourt, Nigeria",2020-03-02 10:30:36
b'Our problem in Nigeria is not Corona virus but colonial virus....Nigeria got one of the worst colonial masters ever \xf0\x9f\x9a\xae\xf0\x9f\x99\x85\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',Nigeria,2020-03-02 10:24:14
